gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM
0041900173,1610612745,Houston,Rockets,HOU,rockets,265:00,0.457,0.543,0.43,0.0,0.421,0.065,0.15,0.206,0.43,0.217,0.783,0.6,0.4,0.368,0.632
0041900173,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,0.554,0.446,0.454,0.151,0.353,0.092,0.193,0.134,0.303,0.333,0.667,0.786,0.214,0.488,0.512
0041900173,1610612745,Houston,Rockets,HOU,rockets,265:00,0.457,0.543,0.43,0.0,0.421,0.065,0.15,0.206,0.43,0.217,0.783,0.6,0.4,0.368,0.632
0041900174,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.628,0.372,0.53,0.137,0.282,0.06,0.188,0.068,0.393,0.258,0.742,0.727,0.273,0.381,0.619
0041900174,1610612745,Houston,Rockets,HOU,rockets,240:00,0.363,0.637,0.316,0.018,0.605,0.061,0.079,0.149,0.298,0.444,0.556,0.739,0.261,0.61,0.39
0041900174,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.628,0.372,0.53,0.137,0.282,0.06,0.188,0.068,0.393,0.258,0.742,0.727,0.273,0.381,0.619
0041900174,1610612745,Houston,Rockets,HOU,rockets,240:00,0.363,0.637,0.316,0.018,0.605,0.061,0.079,0.149,0.298,0.444,0.556,0.739,0.261,0.61,0.39
0041900175,1610612745,Houston,Rockets,HOU,rockets,240:00,0.52,0.48,0.421,0.035,0.5,0.053,0.079,0.175,0.386,0.458,0.542,0.895,0.105,0.651,0.349
0041900175,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.5,0.5,0.55,0.125,0.263,0.063,0.188,0.113,0.425,0.273,0.727,0.714,0.286,0.379,0.621
0041900175,1610612745,Houston,Rockets,HOU,rockets,240:00,0.52,0.48,0.421,0.035,0.5,0.053,0.079,0.175,0.386,0.458,0.542,0.895,0.105,0.651,0.349
0041900175,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.5,0.5,0.55,0.125,0.263,0.063,0.188,0.113,0.425,0.273,0.727,0.714,0.286,0.379,0.621
0041900176,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.596,0.404,0.5,0.192,0.346,0.048,0.154,0.212,0.308,0.346,0.654,0.667,0.333,0.447,0.553
0041900176,1610612745,Houston,Rockets,HOU,rockets,240:00,0.476,0.524,0.46,0.0,0.45,0.2,0.09,0.21,0.46,0.304,0.696,0.8,0.2,0.5,0.5
0041900176,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.596,0.404,0.5,0.192,0.346,0.048,0.154,0.212,0.308,0.346,0.654,0.667,0.333,0.447,0.553
0041900176,1610612745,Houston,Rockets,HOU,rockets,240:00,0.476,0.524,0.46,0.0,0.45,0.2,0.09,0.21,0.46,0.304,0.696,0.8,0.2,0.5,0.5
0041900177,1610612745,Houston,Rockets,HOU,rockets,240:00,0.443,0.557,0.346,0.096,0.49,0.048,0.163,0.269,0.25,0.222,0.778,0.824,0.176,0.514,0.486
0041900177,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.553,0.447,0.373,0.078,0.471,0.069,0.157,0.118,0.294,0.632,0.368,0.75,0.25,0.686,0.314
0041900177,1610612745,Houston,Rockets,HOU,rockets,240:00,0.443,0.557,0.346,0.096,0.49,0.048,0.163,0.269,0.25,0.222,0.778,0.824,0.176,0.514,0.486
0041900177,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,0.553,0.447,0.373,0.078,0.471,0.069,0.157,0.118,0.294,0.632,0.368,0.75,0.25,0.686,0.314
0041900201,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.533,0.467,0.404,0.173,0.462,0.144,0.135,0.096,0.231,0.429,0.571,0.813,0.188,0.595,0.405
0041900201,1610612748,Miami,Heat,MIA,heat,240:00,0.631,0.369,0.47,0.104,0.313,0.078,0.217,0.243,0.365,0.37,0.63,0.917,0.083,0.538,0.462
0041900201,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.533,0.467,0.404,0.173,0.462,0.144,0.135,0.096,0.231,0.429,0.571,0.813,0.188,0.595,0.405
0041900201,1610612748,Miami,Heat,MIA,heat,240:00,0.631,0.369,0.47,0.104,0.313,0.078,0.217,0.243,0.365,0.37,0.63,0.917,0.083,0.538,0.462
0041900202,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.706,0.294,0.526,0.07,0.184,0.079,0.289,0.114,0.456,0.3,0.7,1.0,0.0,0.432,0.568
0041900202,1610612748,Miami,Heat,MIA,heat,240:00,0.444,0.556,0.345,0.069,0.44,0.147,0.216,0.19,0.276,0.45,0.55,0.765,0.235,0.595,0.405
0041900202,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.706,0.294,0.526,0.07,0.184,0.079,0.289,0.114,0.456,0.3,0.7,1.0,0.0,0.432,0.568
0041900202,1610612748,Miami,Heat,MIA,heat,240:00,0.444,0.556,0.345,0.069,0.44,0.147,0.216,0.19,0.276,0.45,0.55,0.765,0.235,0.595,0.405
0041900203,1610612748,Miami,Heat,MIA,heat,240:00,0.397,0.603,0.296,0.052,0.47,0.052,0.235,0.122,0.243,0.647,0.353,0.889,0.111,0.771,0.229
0041900203,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.58,0.42,0.52,0.12,0.33,0.07,0.15,0.19,0.4,0.5,0.5,0.909,0.091,0.622,0.378
0041900203,1610612748,Miami,Heat,MIA,heat,240:00,0.397,0.603,0.296,0.052,0.47,0.052,0.235,0.122,0.243,0.647,0.353,0.889,0.111,0.771,0.229
0041900203,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.58,0.42,0.52,0.12,0.33,0.07,0.15,0.19,0.4,0.5,0.5,0.909,0.091,0.622,0.378
0041900204,1610612748,Miami,Heat,MIA,heat,265:00,0.478,0.522,0.4,0.07,0.443,0.078,0.157,0.096,0.33,0.696,0.304,1.0,0.0,0.825,0.175
0041900204,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.62,0.38,0.576,0.119,0.28,0.119,0.144,0.144,0.458,0.5,0.5,0.727,0.273,0.556,0.444
0041900204,1610612748,Miami,Heat,MIA,heat,265:00,0.478,0.522,0.4,0.07,0.443,0.078,0.157,0.096,0.33,0.696,0.304,1.0,0.0,0.825,0.175
0041900204,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.62,0.38,0.576,0.119,0.28,0.119,0.144,0.144,0.458,0.5,0.5,0.727,0.273,0.556,0.444
0041900205,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.637,0.363,0.511,0.149,0.287,0.106,0.202,0.245,0.362,0.542,0.458,0.778,0.222,0.606,0.394
0041900205,1610612748,Miami,Heat,MIA,heat,240:00,0.575,0.425,0.466,0.155,0.32,0.175,0.214,0.058,0.311,0.5,0.5,0.818,0.182,0.6,0.4
0041900205,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.637,0.363,0.511,0.149,0.287,0.106,0.202,0.245,0.362,0.542,0.458,0.778,0.222,0.606,0.394
0041900205,1610612748,Miami,Heat,MIA,heat,240:00,0.575,0.425,0.466,0.155,0.32,0.175,0.214,0.058,0.311,0.5,0.5,0.818,0.182,0.6,0.4
0041900211,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.524,0.476,0.447,0.043,0.319,0.074,0.234,0.16,0.404,0.667,0.333,0.8,0.2,0.71,0.29
0041900211,1610612738,Boston,Celtics,BOS,celtics,240:00,0.53,0.47,0.393,0.054,0.455,0.054,0.152,0.116,0.339,0.545,0.455,0.765,0.235,0.641,0.359
0041900211,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.524,0.476,0.447,0.043,0.319,0.074,0.234,0.16,0.404,0.667,0.333,0.8,0.2,0.71,0.29
0041900211,1610612738,Boston,Celtics,BOS,celtics,240:00,0.53,0.47,0.393,0.054,0.455,0.054,0.152,0.116,0.339,0.545,0.455,0.765,0.235,0.641,0.359
0041900212,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.556,0.444,0.505,0.061,0.333,0.162,0.162,0.253,0.444,0.6,0.4,0.909,0.091,0.694,0.306
0041900212,1610612738,Boston,Celtics,BOS,celtics,240:00,0.5,0.5,0.333,0.098,0.441,0.127,0.225,0.147,0.235,0.353,0.647,0.8,0.2,0.563,0.438
0041900212,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.556,0.444,0.505,0.061,0.333,0.162,0.162,0.253,0.444,0.6,0.4,0.909,0.091,0.694,0.306
0041900212,1610612738,Boston,Celtics,BOS,celtics,240:00,0.5,0.5,0.333,0.098,0.441,0.127,0.225,0.147,0.235,0.353,0.647,0.8,0.2,0.563,0.438
0041900213,1610612738,Boston,Celtics,BOS,celtics,240:00,0.651,0.349,0.583,0.097,0.262,0.019,0.155,0.165,0.485,0.5,0.5,0.667,0.333,0.538,0.462
0041900213,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.545,0.455,0.538,0.077,0.375,0.135,0.087,0.154,0.462,0.464,0.536,0.769,0.231,0.561,0.439
0041900213,1610612738,Boston,Celtics,BOS,celtics,240:00,0.651,0.349,0.583,0.097,0.262,0.019,0.155,0.165,0.485,0.5,0.5,0.667,0.333,0.538,0.462
0041900213,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.545,0.455,0.538,0.077,0.375,0.135,0.087,0.154,0.462,0.464,0.536,0.769,0.231,0.561,0.439
0041900214,1610612738,Boston,Celtics,BOS,celtics,240:00,0.533,0.467,0.559,0.086,0.226,0.075,0.215,0.075,0.473,0.5,0.5,0.714,0.286,0.545,0.455
0041900214,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.488,0.512,0.34,0.08,0.51,0.06,0.15,0.07,0.26,0.471,0.529,0.882,0.118,0.676,0.324
0041900214,1610612738,Boston,Celtics,BOS,celtics,240:00,0.533,0.467,0.559,0.086,0.226,0.075,0.215,0.075,0.473,0.5,0.5,0.714,0.286,0.545,0.455
0041900214,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.488,0.512,0.34,0.08,0.51,0.06,0.15,0.07,0.26,0.471,0.529,0.882,0.118,0.676,0.324
0041900215,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.529,0.471,0.472,0.112,0.404,0.202,0.124,0.079,0.36,0.381,0.619,0.917,0.083,0.576,0.424
0041900215,1610612738,Boston,Celtics,BOS,celtics,240:00,0.558,0.442,0.486,0.054,0.297,0.117,0.216,0.126,0.432,0.481,0.519,0.909,0.091,0.605,0.395
0041900215,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.529,0.471,0.472,0.112,0.404,0.202,0.124,0.079,0.36,0.381,0.619,0.917,0.083,0.576,0.424
0041900215,1610612738,Boston,Celtics,BOS,celtics,240:00,0.558,0.442,0.486,0.054,0.297,0.117,0.216,0.126,0.432,0.481,0.519,0.909,0.091,0.605,0.395
0041900216,1610612738,Boston,Celtics,BOS,celtics,290:00,0.54,0.46,0.41,0.066,0.467,0.09,0.123,0.131,0.344,0.52,0.48,1.0,0.0,0.727,0.273
0041900216,1610612761,Toronto,Raptors,TOR,raptors,290:00,0.535,0.465,0.4,0.112,0.456,0.072,0.144,0.112,0.288,0.28,0.72,0.789,0.211,0.5,0.5
0041900216,1610612738,Boston,Celtics,BOS,celtics,290:00,0.54,0.46,0.41,0.066,0.467,0.09,0.123,0.131,0.344,0.52,0.48,1.0,0.0,0.727,0.273
0041900216,1610612761,Toronto,Raptors,TOR,raptors,290:00,0.535,0.465,0.4,0.112,0.456,0.072,0.144,0.112,0.288,0.28,0.72,0.789,0.211,0.5,0.5
0041900217,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.627,0.373,0.529,0.069,0.276,0.115,0.195,0.207,0.46,0.391,0.609,1.0,0.0,0.548,0.452
0041900217,1610612738,Boston,Celtics,BOS,celtics,240:00,0.558,0.442,0.565,0.087,0.293,0.25,0.141,0.337,0.478,0.462,0.538,0.778,0.222,0.543,0.457
0041900217,1610612761,Toronto,Raptors,TOR,raptors,240:00,0.627,0.373,0.529,0.069,0.276,0.115,0.195,0.207,0.46,0.391,0.609,1.0,0.0,0.548,0.452
0041900217,1610612738,Boston,Celtics,BOS,celtics,240:00,0.558,0.442,0.565,0.087,0.293,0.25,0.141,0.337,0.478,0.462,0.538,0.778,0.222,0.543,0.457
0041900221,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.542,0.458,0.495,0.082,0.34,0.186,0.165,0.124,0.412,0.375,0.625,0.818,0.182,0.514,0.486
0041900221,1610612745,Houston,Rockets,HOU,rockets,240:00,0.519,0.481,0.446,0.071,0.375,0.08,0.179,0.241,0.375,0.32,0.68,0.786,0.214,0.487,0.513
0041900221,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.542,0.458,0.495,0.082,0.34,0.186,0.165,0.124,0.412,0.375,0.625,0.818,0.182,0.514,0.486
0041900221,1610612745,Houston,Rockets,HOU,rockets,240:00,0.519,0.481,0.446,0.071,0.375,0.08,0.179,0.241,0.375,0.32,0.68,0.786,0.214,0.487,0.513
0041900222,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.675,0.325,0.598,0.137,0.308,0.171,0.094,0.231,0.462,0.514,0.486,1.0,0.0,0.638,0.362
0041900222,1610612745,Houston,Rockets,HOU,rockets,240:00,0.321,0.679,0.239,0.0,0.606,0.055,0.156,0.165,0.239,0.308,0.692,0.818,0.182,0.629,0.371
0041900222,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.675,0.325,0.598,0.137,0.308,0.171,0.094,0.231,0.462,0.514,0.486,1.0,0.0,0.638,0.362
0041900222,1610612745,Houston,Rockets,HOU,rockets,240:00,0.321,0.679,0.239,0.0,0.606,0.055,0.156,0.165,0.239,0.308,0.692,0.818,0.182,0.629,0.371
0041900223,1610612745,Houston,Rockets,HOU,rockets,240:00,0.63,0.37,0.51,0.059,0.353,0.078,0.137,0.137,0.451,0.538,0.462,0.75,0.25,0.605,0.395
0041900223,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.615,0.385,0.589,0.089,0.268,0.089,0.143,0.071,0.5,0.545,0.455,0.7,0.3,0.581,0.419
0041900223,1610612745,Houston,Rockets,HOU,rockets,240:00,0.63,0.37,0.51,0.059,0.353,0.078,0.137,0.137,0.451,0.538,0.462,0.75,0.25,0.605,0.395
0041900223,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.615,0.385,0.589,0.089,0.268,0.089,0.143,0.071,0.5,0.545,0.455,0.7,0.3,0.581,0.419
0041900224,1610612745,Houston,Rockets,HOU,rockets,240:00,0.492,0.508,0.28,0.04,0.42,0.02,0.3,0.17,0.24,0.714,0.286,1.0,0.0,0.857,0.143
0041900224,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.659,0.341,0.618,0.055,0.245,0.173,0.136,0.173,0.564,0.618,0.382,1.0,0.0,0.698,0.302
0041900224,1610612745,Houston,Rockets,HOU,rockets,240:00,0.492,0.508,0.28,0.04,0.42,0.02,0.3,0.17,0.24,0.714,0.286,1.0,0.0,0.857,0.143
0041900224,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.659,0.341,0.618,0.055,0.245,0.173,0.136,0.173,0.564,0.618,0.382,1.0,0.0,0.698,0.302
0041900225,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.5,0.5,0.336,0.05,0.479,0.143,0.185,0.134,0.286,0.45,0.55,0.842,0.158,0.641,0.359
0041900225,1610612745,Houston,Rockets,HOU,rockets,240:00,0.449,0.551,0.417,0.042,0.406,0.063,0.177,0.167,0.375,0.35,0.65,0.846,0.154,0.545,0.455
0041900225,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.5,0.5,0.336,0.05,0.479,0.143,0.185,0.134,0.286,0.45,0.55,0.842,0.158,0.641,0.359
0041900225,1610612745,Houston,Rockets,HOU,rockets,240:00,0.449,0.551,0.417,0.042,0.406,0.063,0.177,0.167,0.375,0.35,0.65,0.846,0.154,0.545,0.455
0041900231,1610612746,LA,Clippers,LAC,clippers,240:00,0.714,0.286,0.633,0.083,0.25,0.067,0.117,0.083,0.55,0.342,0.658,1.0,0.0,0.479,0.521
0041900231,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.566,0.434,0.536,0.124,0.278,0.093,0.186,0.186,0.412,0.462,0.538,0.889,0.111,0.571,0.429
0041900231,1610612746,LA,Clippers,LAC,clippers,240:00,0.714,0.286,0.633,0.083,0.25,0.067,0.117,0.083,0.55,0.342,0.658,1.0,0.0,0.479,0.521
0041900231,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.566,0.434,0.536,0.124,0.278,0.093,0.186,0.186,0.412,0.462,0.538,0.889,0.111,0.571,0.429
0041900232,1610612746,LA,Clippers,LAC,clippers,240:00,0.636,0.364,0.535,0.059,0.267,0.129,0.198,0.129,0.475,0.444,0.556,0.889,0.111,0.556,0.444
0041900232,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.56,0.44,0.473,0.145,0.409,0.136,0.118,0.127,0.327,0.308,0.692,0.667,0.333,0.439,0.561
0041900232,1610612746,LA,Clippers,LAC,clippers,240:00,0.636,0.364,0.535,0.059,0.267,0.129,0.198,0.129,0.475,0.444,0.556,0.889,0.111,0.556,0.444
0041900232,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.56,0.44,0.473,0.145,0.409,0.136,0.118,0.127,0.327,0.308,0.692,0.667,0.333,0.439,0.561
0041900233,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.638,0.362,0.617,0.075,0.308,0.112,0.075,0.159,0.542,0.667,0.333,0.909,0.091,0.727,0.273
0041900233,1610612746,LA,Clippers,LAC,clippers,240:00,0.587,0.413,0.531,0.159,0.292,0.265,0.177,0.08,0.372,0.5,0.5,0.727,0.273,0.561,0.439
0041900233,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.638,0.362,0.617,0.075,0.308,0.112,0.075,0.159,0.542,0.667,0.333,0.909,0.091,0.727,0.273
0041900233,1610612746,LA,Clippers,LAC,clippers,240:00,0.587,0.413,0.531,0.159,0.292,0.265,0.177,0.08,0.372,0.5,0.5,0.727,0.273,0.561,0.439
0041900234,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.603,0.397,0.424,0.165,0.318,0.106,0.259,0.153,0.259,0.667,0.333,0.778,0.222,0.704,0.296
0041900234,1610612746,LA,Clippers,LAC,clippers,240:00,0.646,0.354,0.521,0.125,0.25,0.063,0.229,0.125,0.396,0.44,0.56,1.0,0.0,0.576,0.424
0041900234,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.603,0.397,0.424,0.165,0.318,0.106,0.259,0.153,0.259,0.667,0.333,0.778,0.222,0.704,0.296
0041900234,1610612746,LA,Clippers,LAC,clippers,240:00,0.646,0.354,0.521,0.125,0.25,0.063,0.229,0.125,0.396,0.44,0.56,1.0,0.0,0.576,0.424
0041900235,1610612746,LA,Clippers,LAC,clippers,240:00,0.523,0.477,0.4,0.095,0.457,0.105,0.143,0.162,0.305,0.429,0.571,0.813,0.188,0.595,0.405
0041900235,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.667,0.333,0.486,0.144,0.324,0.054,0.189,0.108,0.342,0.444,0.556,0.667,0.333,0.513,0.487
0041900235,1610612746,LA,Clippers,LAC,clippers,240:00,0.523,0.477,0.4,0.095,0.457,0.105,0.143,0.162,0.305,0.429,0.571,0.813,0.188,0.595,0.405
0041900235,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.667,0.333,0.486,0.144,0.324,0.054,0.189,0.108,0.342,0.444,0.556,0.667,0.333,0.513,0.487
0041900236,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.662,0.338,0.505,0.144,0.324,0.09,0.171,0.135,0.36,0.5,0.5,1.0,0.0,0.65,0.35
0041900236,1610612746,LA,Clippers,LAC,clippers,240:00,0.654,0.346,0.449,0.061,0.306,0.204,0.245,0.173,0.388,0.5,0.5,0.9,0.1,0.625,0.375
0041900236,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.662,0.338,0.505,0.144,0.324,0.09,0.171,0.135,0.36,0.5,0.5,1.0,0.0,0.65,0.35
0041900236,1610612746,LA,Clippers,LAC,clippers,240:00,0.654,0.346,0.449,0.061,0.306,0.204,0.245,0.173,0.388,0.5,0.5,0.9,0.1,0.625,0.375
0041900237,1610612746,LA,Clippers,LAC,clippers,240:00,0.611,0.389,0.562,0.045,0.303,0.045,0.135,0.169,0.517,0.52,0.48,0.889,0.111,0.618,0.382
0041900237,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.519,0.481,0.481,0.135,0.375,0.058,0.144,0.154,0.346,0.52,0.48,0.692,0.308,0.579,0.421
0041900237,1610612746,LA,Clippers,LAC,clippers,240:00,0.611,0.389,0.562,0.045,0.303,0.045,0.135,0.169,0.517,0.52,0.48,0.889,0.111,0.618,0.382
0041900237,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.519,0.481,0.481,0.135,0.375,0.058,0.144,0.154,0.346,0.52,0.48,0.692,0.308,0.579,0.421
0041900301,1610612738,Boston,Celtics,BOS,celtics,265:00,0.523,0.477,0.421,0.193,0.395,0.088,0.184,0.158,0.228,0.583,0.417,0.667,0.333,0.615,0.385
0041900301,1610612748,Miami,Heat,MIA,heat,265:00,0.576,0.424,0.41,0.0,0.41,0.137,0.179,0.12,0.41,0.708,0.292,0.938,0.063,0.8,0.2
0041900301,1610612738,Boston,Celtics,BOS,celtics,265:00,0.523,0.477,0.421,0.193,0.395,0.088,0.184,0.158,0.228,0.583,0.417,0.667,0.333,0.615,0.385
0041900301,1610612748,Miami,Heat,MIA,heat,265:00,0.576,0.424,0.41,0.0,0.41,0.137,0.179,0.12,0.41,0.708,0.292,0.938,0.063,0.8,0.2
0041900302,1610612738,Boston,Celtics,BOS,celtics,240:00,0.611,0.389,0.515,0.059,0.297,0.129,0.188,0.099,0.455,0.5,0.5,0.6,0.4,0.528,0.472
0041900302,1610612748,Miami,Heat,MIA,heat,240:00,0.522,0.478,0.491,0.075,0.396,0.094,0.113,0.245,0.415,0.577,0.423,0.857,0.143,0.675,0.325
0041900302,1610612738,Boston,Celtics,BOS,celtics,240:00,0.611,0.389,0.515,0.059,0.297,0.129,0.188,0.099,0.455,0.5,0.5,0.6,0.4,0.528,0.472
0041900302,1610612748,Miami,Heat,MIA,heat,240:00,0.522,0.478,0.491,0.075,0.396,0.094,0.113,0.245,0.415,0.577,0.423,0.857,0.143,0.675,0.325
0041900303,1610612748,Miami,Heat,MIA,heat,240:00,0.482,0.518,0.396,0.057,0.34,0.123,0.264,0.189,0.34,0.476,0.524,0.917,0.083,0.636,0.364
0041900303,1610612738,Boston,Celtics,BOS,celtics,240:00,0.694,0.306,0.547,0.034,0.231,0.145,0.222,0.103,0.513,0.563,0.438,1.0,0.0,0.659,0.341
0041900303,1610612748,Miami,Heat,MIA,heat,240:00,0.482,0.518,0.396,0.057,0.34,0.123,0.264,0.189,0.34,0.476,0.524,0.917,0.083,0.636,0.364
0041900303,1610612738,Boston,Celtics,BOS,celtics,240:00,0.694,0.306,0.547,0.034,0.231,0.145,0.222,0.103,0.513,0.563,0.438,1.0,0.0,0.659,0.341
0041900304,1610612748,Miami,Heat,MIA,heat,240:00,0.593,0.407,0.518,0.179,0.268,0.071,0.214,0.152,0.339,0.448,0.552,0.7,0.3,0.513,0.487
0041900304,1610612738,Boston,Celtics,BOS,celtics,240:00,0.512,0.488,0.459,0.11,0.385,0.064,0.156,0.083,0.349,0.56,0.44,1.0,0.0,0.718,0.282
0041900304,1610612748,Miami,Heat,MIA,heat,240:00,0.593,0.407,0.518,0.179,0.268,0.071,0.214,0.152,0.339,0.448,0.552,0.7,0.3,0.513,0.487
0041900304,1610612738,Boston,Celtics,BOS,celtics,240:00,0.512,0.488,0.459,0.11,0.385,0.064,0.156,0.083,0.349,0.56,0.44,1.0,0.0,0.718,0.282
0041900305,1610612738,Boston,Celtics,BOS,celtics,240:00,0.591,0.409,0.496,0.033,0.298,0.14,0.207,0.116,0.463,0.667,0.333,0.75,0.25,0.69,0.31
0041900305,1610612748,Miami,Heat,MIA,heat,240:00,0.581,0.419,0.593,0.148,0.194,0.056,0.213,0.12,0.444,0.656,0.344,0.857,0.143,0.692,0.308
0041900305,1610612738,Boston,Celtics,BOS,celtics,240:00,0.591,0.409,0.496,0.033,0.298,0.14,0.207,0.116,0.463,0.667,0.333,0.75,0.25,0.69,0.31
0041900305,1610612748,Miami,Heat,MIA,heat,240:00,0.581,0.419,0.593,0.148,0.194,0.056,0.213,0.12,0.444,0.656,0.344,0.857,0.143,0.692,0.308
0041900306,1610612748,Miami,Heat,MIA,heat,240:00,0.663,0.338,0.512,0.128,0.312,0.024,0.176,0.08,0.384,0.531,0.469,1.0,0.0,0.667,0.333
0041900306,1610612738,Boston,Celtics,BOS,celtics,240:00,0.535,0.465,0.496,0.071,0.398,0.097,0.106,0.159,0.425,0.464,0.536,0.867,0.133,0.605,0.395
0041900306,1610612748,Miami,Heat,MIA,heat,240:00,0.663,0.338,0.512,0.128,0.312,0.024,0.176,0.08,0.384,0.531,0.469,1.0,0.0,0.667,0.333
0041900306,1610612738,Boston,Celtics,BOS,celtics,240:00,0.535,0.465,0.496,0.071,0.398,0.097,0.106,0.159,0.425,0.464,0.536,0.867,0.133,0.605,0.395
0041900311,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.687,0.313,0.524,0.095,0.262,0.127,0.214,0.19,0.429,0.697,0.303,0.909,0.091,0.75,0.25
0041900311,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.687,0.313,0.561,0.105,0.237,0.088,0.202,0.149,0.456,0.469,0.531,0.889,0.111,0.561,0.439
0041900311,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.687,0.313,0.524,0.095,0.262,0.127,0.214,0.19,0.429,0.697,0.303,0.909,0.091,0.75,0.25
0041900311,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.687,0.313,0.561,0.105,0.237,0.088,0.202,0.149,0.456,0.469,0.531,0.889,0.111,0.561,0.439
0041900312,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.566,0.434,0.457,0.133,0.371,0.076,0.171,0.143,0.324,0.5,0.5,0.846,0.154,0.622,0.378
0041900312,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.676,0.324,0.524,0.155,0.233,0.049,0.243,0.184,0.369,0.556,0.444,0.875,0.125,0.629,0.371
0041900312,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.566,0.434,0.457,0.133,0.371,0.076,0.171,0.143,0.324,0.5,0.5,0.846,0.154,0.622,0.378
0041900312,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.676,0.324,0.524,0.155,0.233,0.049,0.243,0.184,0.369,0.556,0.444,0.875,0.125,0.629,0.371
0041900313,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.603,0.397,0.509,0.088,0.289,0.088,0.202,0.219,0.421,0.621,0.379,0.727,0.273,0.65,0.35
0041900313,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,0.687,0.313,0.698,0.094,0.17,0.198,0.132,0.217,0.604,0.568,0.432,1.0,0.0,0.628,0.372
0041900313,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.603,0.397,0.509,0.088,0.289,0.088,0.202,0.219,0.421,0.621,0.379,0.727,0.273,0.65,0.35
